"w-100 href","w_q67L","w_SrYk","absolute src","mr2","mr1","w_q67L 2","gray","mb1","normal","sans-serif","w_q67L 3","f7 2","flex src","f7 3","b","f7 4","b 2"
"https://www.walmart.ca/en/ip/Father-Sam-s-Bakery-12-Count-12-Gluten-Free-White-Flour-Tortilla-Wraps-6-Case/6DUOIDHFNBFO?classType=REGULAR&athbdg=L1700&from=/search","Father Sam's Bakery 12-Count 12"" Gluten-Free White Flour Tortilla Wraps - 6/Case","Reduced price","https://i5.walmartimages.com/asr/a3ac1a98-9e1d-4764-8b82-217253832446.3612097c1719cf9ffb2806d88805576d.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $177.98","current price Now $177.98","","Father Sam's Bakery","Father Sam's Bakery 12-Count 12"" Gluten-Free White Flour Tortilla Wraps - 6/Case","","","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/mastro-salamini-hot/6000202889473?classType=REGULAR&athbdg=L3048&from=/search","Mastro Salamini Hot, Lactose & Gluten Free <br>375g","Made In Canada","https://i5.walmartimages.com/asr/7b4f8041-5eff-4d2d-a4ea-6fc71f0df2c0.c8bbdb63885237b8d6e5b65682725c43.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$7.97","current price $7.97","$2.13/100g","Mastro","Mastro Salamini Hot, Lactose & Gluten Free 375g","12","3.9167 out of 5 stars. 12 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/Bob-s-Red-Mill-Gluten-Free-Rolled-Oats/6000199783863?classType=REGULAR&from=/search","Bob's Red Mill Gluten Free Rolled Oats, 907 GR","","https://i5.walmartimages.com/asr/a5d9a0cf-fb4a-4ef9-98fc-a8175e0f3ff3.b55f2bd04a5a2667b923389753a7cfdc.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$8.47","current price $8.47","93¢/100g","Bob's Red Mill","Bob's Red Mill Gluten Free Rolled Oats, 907 GR","451","4.8137 out of 5 stars. 451 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","in 2 days"
"https://www.walmart.ca/en/ip/The-Gluten-Free-Bible-The-Thoroughly-Indispensable-Guide-to-Negotiationg-Life-Without-Wheat/4ESNMWUFQ7Z6?classType=REGULAR&from=/search","The Gluten-Free Bible: The Thoroughly Indispensable Guide to Negotiationg Life Without Wheat","","https://i5.walmartimages.com/asr/d45b7976-e7a2-4b23-8a62-482b9ce3fbc6_1.87b2dd0a473bd35641999edf227dadac.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$51.21","current price $51.21","","The Gluten-Free Bible","The Gluten-Free Bible: The Thoroughly Indispensable Guide to Negotiationg Life Without Wheat","1","5 out of 5 stars. 1 reviews","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/The-Gluten-Free-Gourmet-Cooks-Comfort-Foods-Creating-Old-Favorites-with-the-New-Flours/5KF5MS224H6W?classType=REGULAR&from=/search","The Gluten-Free Gourmet Cooks Comfort Foods: Creating Old Favorites with the New Flours","","https://i5.walmartimages.com/asr/ec6c5a08-0b40-493a-9b13-15d103d19165_1.9cd895aee83f4a7fcf6f293f7547d814.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$34.68","current price $34.68","","The Gluten-Free Gourmet","The Gluten-Free Gourmet Cooks Comfort Foods: Creating Old Favorites with the New Flours","1","5 out of 5 stars. 1 reviews","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/True-Comfort-More-Than-100-Cozy-Recipes-Free-of-Gluten-and-Refined-Sugar-A-Gluten-Free-Cookbook/3SR2XKGPB0XH?classType=REGULAR&from=/search","True Comfort: More Than 100 Cozy Recipes Free of Gluten and Refined Sugar: A Gluten Free Cookbook","","https://i5.walmartimages.com/asr/eb76919e-fb25-4cff-a41e-44b257064a6b.1442a68cc511241e77cbbe402bb26d5d.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$42.47","current price $42.47","","Rodale Books","True Comfort: More Than 100 Cozy Recipes Free of Gluten and Refined Sugar: A Gluten Free Cookbook","6","4.8333 out of 5 stars. 6 reviews","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/Crock-Pot-Gluten-Free-Recipes/2PEXT6RX0C0X?classType=REGULAR&from=/search","Crock Pot Gluten Free Recipes","","https://i5.walmartimages.com/asr/3e8120c7-d4ae-4126-a513-ff376c117de6_1.0484a9814f0091f43cd111bc07032427.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$67.88","current price $67.88","","Crock-Pot","Crock Pot Gluten Free Recipes","","","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/The-Essential-Gluten-Free-Resturant-Guide/2X34L33LFXC9?classType=REGULAR&from=/search","The Essential Gluten Free Resturant Guide","","https://i5.walmartimages.com/asr/0774061b-f592-43ae-9e28-b928b8a58bae.a1b25787f5d864f324cd8a602ceb7323.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$62.36","current price $62.36","","","The Essential Gluten Free Resturant Guide","","","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/Your-Wheat-Free-Gluten-Free-Diet-Plan/1C7RXOYIF3MB?classType=REGULAR&from=/search","Your Wheat Free, Gluten Free Diet Plan","","https://i5.walmartimages.com/asr/1a30b6ce-df2c-4fac-b000-618f14cee730.401e6d2514ace822761d9dd27a0397e0.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$42.78","current price $42.78","","","Your Wheat Free, Gluten Free Diet Plan","","","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/Wheat-Less-A-Guide-To-A-Gluten-Free-Life/1GRYL6EPXA1C?classType=REGULAR&from=/search","Wheat Less A Guide To A Gluten Free Life","","https://i5.walmartimages.com/asr/927ff151-a5f6-4515-b5f8-3f4684133070.c801f9d09fa6308fab0b334fc81f2da6.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$66.00","current price $66.00","","Rupa Publications India Pvt Ltd.","Wheat Less A Guide To A Gluten Free Life","","","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/Lifting-the-Lid-on-Gluten-Free-Dairy-Free-Cooking/3XKVKFDFC4LZ?classType=REGULAR&from=/search","Lifting the Lid on Gluten Free, Dairy Free Cooking","","https://i5.walmartimages.com/asr/760ad0bb-f7b4-4d40-9c03-6fb1dc144dce_1.9050dc862351368cc8b8d6c3eb306f04.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$50.37","current price $50.37","","","Lifting the Lid on Gluten Free, Dairy Free Cooking","","","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/Grandma-s-Guide-To-Gluten-Free-Cooking-Gluten-Free-Wheat-Free-Dairy-Free-Egg-Free-Peanut-Free/1YPIHM5TVOFU?classType=REGULAR&from=/search","Grandma's Guide To Gluten Free Cooking: Gluten Free, Wheat Free, Dairy Free, Egg Free, Peanut Free","","https://i5.walmartimages.com/asr/3906bdc0-2f4b-49e5-97a1-a593003c3ba3.8730eb5b60f5989a71824075f1c35d71.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$80.73","current price $80.73","","","Grandma's Guide To Gluten Free Cooking: Gluten Free, Wheat Free, Dairy Free, Egg Free, Peanut Free","","","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/promise-gluten-free-lemon-drizzle-cake/6000205660522?classType=REGULAR&from=/search","Promise Gluten Free Lemon Drizzle Cake, 320 g","","https://i5.walmartimages.ca/images/Enlarge/879/188/6000208879188.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$6.47","current price $6.47","$2.02/100g","Promise","Promise Gluten Free Lemon Drizzle Cake, 320 g","9","4.3333 out of 5 stars. 9 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","",""
"https://www.walmart.ca/en/ip/promise-gluten-free-blueberry-muffins/6000208798466?classType=REGULAR&from=/search","Promise Gluten Free Blueberry Muffins, 4 pieces, 240 g total","","https://i5.walmartimages.ca/images/Enlarge/879/176/6000208879176.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$6.47","current price $6.47","$2.70/100g","Promise","Promise Gluten Free Blueberry Muffins, 4 pieces, 240 g total","2","4.5 out of 5 stars. 2 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","",""
"https://www.walmart.ca/en/ip/Great-Value-Gluten-Free-Fusilli-340-g/6000197862292?classType=REGULAR&from=/search","Great Value Gluten Free Fusilli 340 g, 340 g","","https://i5.walmartimages.com/asr/efcbedb4-e195-4a53-a1a8-593f43f2b4e5.c35988a332c0a8935234502c45995a30.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$1.97","current price $1.97","","GREAT VALUE PL","Great Value Gluten Free Fusilli 340 g, 340 g","67","4.6567 out of 5 stars. 67 reviews","","","","","",""
"https://www.walmart.ca/en/ip/JOY-Gluten-Free-Sugar-Cone-96-Case/1UJ841EJNSR5?classType=REGULAR&athbdg=L1700&from=/search","JOY Gluten Free Sugar Cone - 96/Case","Reduced price","https://i5.walmartimages.com/asr/620522c7-9aaf-41e9-a830-7cd5f07eccab.13084aa90a5909b14681341b7b13dd48.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $87.99","current price Now $87.99","","Joy","JOY Gluten Free Sugar Cone - 96/Case","1","1 out of 5 stars. 1 reviews","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/Yupik-Organic-Cauliflower-Flour-Gluten-Free-500g/0SBG2HTSR0UE?classType=REGULAR&from=/search","Yupik Organic Cauliflower Flour (Gluten Free) 500g","","https://i5.walmartimages.com/asr/0dfdff91-ba8f-4e25-8c5d-4fd75bd182a0.08509c37f454a9afcea8dae684054f6e.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$26.49","current price $26.49","","Yupik","Yupik Organic Cauliflower Flour (Gluten Free) 500g","","","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/Nutbrown-Aphrodisia-gluten-free-granola-180g/6SIRG0Y6EE9Z?classType=REGULAR&from=/search","Nutbrown Aphrodisia , gluten free granola (180g)","","https://i5.walmartimages.com/asr/26ad2917-d8b0-4e34-a050-0e91297b1e08.19ab89306426a8055fb67a46dca777b6.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$5.50","current price $5.50","","La Fourmi","Nutbrown Aphrodisia , gluten free granola (180g)","","","","","Pickup available","in 3+ days","Delivery",""
"https://www.walmart.ca/en/ip/LEMON-CAKE-20-g-protein-gluten-free-6-X-50-g-bars/6000200759885?classType=REGULAR&athbdg=L1300&from=/search","LEMON CAKE, 20 g protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","Rollback","https://i5.walmartimages.com/asr/949bcfe2-dda1-48cd-9e65-f7eabdc417ef.00c461cbfd7a8e475cfd57e8708fec87.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $10.47","current price Now $10.47","","Pure Protein","LEMON CAKE, 20 g protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","40","3.85 out of 5 stars. 40 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup available","today","Delivery",""
"https://www.walmart.ca/en/ip/Daiya-Dairy-Free-Gluten-Free-Cheeseburger-Flavour-Pizza-Vegan-Frozen/4DJXDKVCXPN9?classType=REGULAR&athbdg=L1300&from=/search","Daiya Dairy Free Gluten Free Cheeseburger Flavour Pizza, Vegan (Frozen), 363g","Rollback","https://i5.walmartimages.com/asr/576e2dbe-4fed-497b-9a97-87620a693c1e.6cd0bca28c0c2ab866b4b4d322427547.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $8.47","current price Now $8.47","","Daiya","Daiya Dairy Free Gluten Free Cheeseburger Flavour Pizza, Vegan (Frozen), 363g","","","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/chocolate-peanut-caramel-20-g-of-protein-gluten-free-6-x-50-g-bars/6000195554101?classType=REGULAR&athbdg=L1300&from=/search","CHOCOLATE PEANUT CARAMEL, 20 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","Rollback","https://i5.walmartimages.ca/images/Enlarge/933/780/6000207933780.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $10.47","current price Now $10.47","","Pure Protein","CHOCOLATE PEANUT CARAMEL, 20 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","54","4.2963 out of 5 stars. 54 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/Gluten-Free-White-Rice-Flour-50-lb/70XBG1J6OPEP?classType=REGULAR&athbdg=L1700&from=/search","Gluten Free White Rice Flour - 50 lb.","Reduced price","https://i5.walmartimages.com/asr/4044ff5c-bcfe-4eca-8045-1a77e0baaca0.2def5060d1dc2fcf111529b5b4551744.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $318.98","current price Now $318.98","","Chicken Pieces","Gluten Free White Rice Flour - 50 lb.","","","","","Delivery","in 3+ days","",""
"https://www.walmart.ca/en/ip/Allergy-Smart-Gluten-Free-Chocolate-Chip-Cookies/64EJ3YEP5CJR?classType=REGULAR&from=/search","Allergy Smart Gluten Free Chocolate Chip Cookies, 140g Bag","","https://i5.walmartimages.com/asr/dc9137a5-3a76-4f72-a7a8-6f13e53d6e21.521c61fcb11f30975db612ed7de08556.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$4.67","current price $4.67","$3.34/100g","AllergySmart","Allergy Smart Gluten Free Chocolate Chip Cookies, 140g Bag","","","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/caramel-churro-20-g-of-protein-gluten-free-6-x-50-bars/6000207649070?classType=REGULAR&athbdg=L3048&from=/search","CARAMEL CHURRO, 20 g of protein, gluten free, 6 X 50 bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","Made In Canada","https://i5.walmartimages.ca/images/Enlarge/933/548/6000207933548.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$10.47","current price $10.47","$20.94/100g","Pure Protein","CARAMEL CHURRO, 20 g of protein, gluten free, 6 X 50 bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","17","3.5882 out of 5 stars. 17 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/CHEWY-CHOCOLATE-CHIP-20-g-of-protein-gluten-free-6-X-50-g-bars/6000187770308?classType=REGULAR&athbdg=L1300&from=/search","CHEWY CHOCOLATE CHIP, 20 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","Rollback","https://i5.walmartimages.com/asr/b1123898-38e3-4a18-949f-69b0be6bb16d.e4d657086da5a39fb65e30bb02705a2d.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $10.47","current price Now $10.47","","Pure Protein","CHEWY CHOCOLATE CHIP, 20 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","39","4.3846 out of 5 stars. 39 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/chocolate-peanut-butter-20-g-of-protein-gluten-free-6-x-50-g-bars/6000187517300?classType=REGULAR&athbdg=L1300&from=/search","CHOCOLATE PEANUT BUTTER, 20 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","Rollback","https://i5.walmartimages.ca/images/Enlarge/933/673/6000207933673.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $10.47","current price Now $10.47","","Pure Protein","CHOCOLATE PEANUT BUTTER, 20 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","26","4.2308 out of 5 stars. 26 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/Premium-Gluten-Free-Almond-Flour-25-lb/2PVIW4IMYURW?classType=REGULAR&athbdg=L1700&from=/search","Premium Gluten Free Almond Flour - 25 lb.","Reduced price","https://i5.walmartimages.com/asr/a0260e68-d3fa-470b-a864-a669e79becdb.243d9a33c17a6f974038f070b0ca4fd2.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $294.98","current price Now $294.98","","Premium","Premium Gluten Free Almond Flour - 25 lb.","","","","","Delivery","in 3+ days","",""
"https://www.walmart.ca/en/ip/chocolate-salted-caramel-18-g-of-protein-gluten-free-6-x-50-g-bars/6000190345090?classType=REGULAR&athbdg=L1300&from=/search","CHOCOLATE SALTED CARAMEL, 18 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","Rollback","https://i5.walmartimages.ca/images/Enlarge/933/884/6000207933884.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $10.47","current price Now $10.47","","Pure Protein","CHOCOLATE SALTED CARAMEL, 18 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","52","4.5 out of 5 stars. 52 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/cookies-cream-20-g-of-protein-gluten-free-6-x-50-g-bars/6000207649272?classType=REGULAR&athbdg=L1300&from=/search","COOKIES & CREAM, 20 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","Rollback","https://i5.walmartimages.ca/images/Enlarge/933/688/6000207933688.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","Now $10.47","current price Now $10.47","$20.94/100g","Pure Protein","COOKIES & CREAM, 20 g of protein, gluten free, 6 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","20","4.05 out of 5 stars. 20 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/Betty-Crocker-Gluten-Free-Paw-Patrol-Special-Edition-Fruit-Flavoured-Snacks/10277584?classType=REGULAR&from=/search","Betty Crocker Gluten Free Paw Patrol Special Edition Fruit Flavoured Snacks, 10 pouches, 226 g","","https://i5.walmartimages.com/asr/3e57c8dd-dc0b-4104-bb57-dd425836b83a.bf46248d0e0e985c6bce753b17885302.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$2.97","current price $2.97","$1.31/100g","Betty Crocker","Betty Crocker Gluten Free Paw Patrol Special Edition Fruit Flavoured Snacks, 10 pouches, 226 g","23","4.4783 out of 5 stars. 23 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/BIRTHDAY-CAKE-20-g-of-protein-gluten-free-12-X-50-g/6000203684946?classType=REGULAR&athbdg=L3048&from=/search","BIRTHDAY CAKE, 20 g of protein, gluten free, 12 X 50 g, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","Made In Canada","https://i5.walmartimages.com/asr/27ebe3ff-533e-4fa3-8544-f166502fc927.f58c99d0c7f4dcd98dd9ada4fc8304cd.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$20.77","current price $20.77","","Pure Protein","BIRTHDAY CAKE, 20 g of protein, gluten free, 12 X 50 g, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","43","4.1628 out of 5 stars. 43 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/CHOCOLATE-DELUXE-21-g-of-protein-gluten-free-12-X-50-g-bars/6000190345102?classType=REGULAR&athbdg=L3048&from=/search","CHOCOLATE DELUXE, 21 g of protein, gluten free, 12 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","Made In Canada","https://i5.walmartimages.com/asr/454f4cb0-bacf-4cdf-a125-1f12f8f261f8.de0594fbeaf92f519e37106ebbf883a1.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$20.77","current price $20.77","","Pure Protein","CHOCOLATE DELUXE, 21 g of protein, gluten free, 12 X 50 g bars, New Look! Pure Protein bars feature the winning combination of high protein and great taste.","232","4.4181 out of 5 stars. 232 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/Betty-Crocker-Gluten-Free-Gabby-s-Dollhouse-Kids-Edition-Fruit-Flavoured-Snacks/6000196028917?classType=REGULAR&from=/search","Betty Crocker Gluten Free Gabby's Dollhouse Kids Edition Fruit Flavoured Snacks, 10 pouches/226 g","","https://i5.walmartimages.com/asr/0e990eea-0d6c-4ccf-8adf-4d82b9c1c56e.043a980e5ce8dd5cae49cdb30a6cab01.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$2.97","current price $2.97","$1.31/100g","Betty Crocker","Betty Crocker Gluten Free Gabby's Dollhouse Kids Edition Fruit Flavoured Snacks, 10 pouches/226 g","19","4.5263 out of 5 stars. 19 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
